REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,SEA1D,DEMAGRELCB02,AGRELCB02,2029,-1.0820247e-08
REGION1,SEA1D,DEMAGRELCB02,AGRELCB02,2033,1.391584e-08
REGION1,SEA1D,DEMAGRELCB02,AGRELCB02,2040,1.3183758e-07
REGION1,SEA1D,DEMAGRELCB02,AGRELCB02,2041,1.4039081e-08
REGION1,SEA1D,DEMAGRELCB02,AGRELCB02,2045,-1.289543e-07
REGION1,SEA1D,DEMAGRGWTBC1,AGRWATBC1,2029,-6.2544783e-07
REGION1,SEA1D,DEMAGRGWTBC1,AGRWATBC1,2033,8.0438382e-07
REGION1,SEA1D,DEMAGRGWTBC1,AGRWATBC1,2037,-2.5068076e-07
REGION1,SEA1D,DEMAGRGWTBC1,AGRWATBC1,2041,8.115099e-07
REGION1,SEA1D,DEMAGRGWTBC1,AGRWATBC1,2042,-3.2256882e-08
REGION1,SEA1D,DEMAGRGWTBC1,AGRWATBC1,2043,-4.015752e-08
REGION1,SEA1D,DEMAGRGWTBC1,AGRWATBC1,2046,-1.7778028e-07
REGION1,SEA1D,DEMAGRGWTBC1,AGRWATBC1,2049,-1.9926251e-07
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2020,0.41157864
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2021,0.48050208
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2022,0.50668068
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2023,0.5347422
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2024,0.5655248
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2025,0.59115286
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2026,0.62487398
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2027,0.65822533
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2028,1.6548799
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2029,1.6869127
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2030,1.7235316
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2031,1.7594822
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2032,1.7864864
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2033,1.8206311
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2034,1.8539423
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2035,1.8881216
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2036,1.8986489
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2037,1.9083572
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2038,1.9162765
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2039,1.9234123
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2040,1.9307464
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2041,1.9400126
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2042,1.9480811
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2043,1.957441
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2044,1.9655428
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2045,1.9743369
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2046,1.9823761
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2047,1.9905931
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2048,1.9993871
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2049,2.0083989
REGION1,SEA1D,DEMAGRSURBC1,AGRWATBC1,2050,2.0165716
REGION1,SEA1D,DEMCOMBIO,COMBIO,2020,0.12121212
REGION1,SEA1D,DEMCOMBIO,COMBIO,2021,0.17171717
REGION1,SEA1D,DEMCOMBIO,COMBIO,2022,0.22222222
REGION1,SEA1D,DEMCOMBIO,COMBIO,2023,0.26262626
REGION1,SEA1D,DEMCOMBIO,COMBIO,2024,0.31313131
REGION1,SEA1D,DEMCOMBIO,COMBIO,2025,0.35353535
REGION1,SEA1D,DEMCOMBIO,COMBIO,2026,0.4040404
REGION1,SEA1D,DEMCOMBIO,COMBIO,2027,0.45454545
REGION1,SEA1D,DEMCOMBIO,COMBIO,2028,0.49494949
REGION1,SEA1D,DEMCOMBIO,COMBIO,2029,0.54545455
REGION1,SEA1D,DEMCOMBIO,COMBIO,2030,0.58585858
REGION1,SEA1D,DEMCOMBIO,COMBIO,2031,0.63636364
REGION1,SEA1D,DEMCOMBIO,COMBIO,2032,0.67676768
REGION1,SEA1D,DEMCOMBIO,COMBIO,2033,0.71717172
REGION1,SEA1D,DEMCOMBIO,COMBIO,2034,0.75757576
REGION1,SEA1D,DEMCOMBIO,COMBIO,2035,0.7979798
REGION1,SEA1D,DEMCOMBIO,COMBIO,2036,0.83838384
REGION1,SEA1D,DEMCOMBIO,COMBIO,2037,0.86868687
REGION1,SEA1D,DEMCOMBIO,COMBIO,2038,0.90909091
REGION1,SEA1D,DEMCOMBIO,COMBIO,2039,0.93939394
REGION1,SEA1D,DEMCOMBIO,COMBIO,2040,0.97979798
REGION1,SEA1D,DEMCOMBIO,COMBIO,2041,0.92424242
REGION1,SEA1D,DEMCOMBIO,COMBIO,2042,0.95656566
REGION1,SEA1D,DEMCOMBIO,COMBIO,2043,0.98787879
REGION1,SEA1D,DEMCOMBIO,COMBIO,2044,1.0191919
REGION1,SEA1D,DEMCOMBIO,COMBIO,2045,1.0515152
REGION1,SEA1D,DEMCOMBIO,COMBIO,2046,1.0828283
REGION1,SEA1D,DEMCOMBIO,COMBIO,2047,1.1151515
REGION1,SEA1D,DEMCOMBIO,COMBIO,2048,1.1464646
REGION1,SEA1D,DEMCOMBIO,COMBIO,2049,1.1787879
REGION1,SEA1D,DEMCOMBIO,COMBIO,2050,1.210101
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2020,57.0
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2021,58.29
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2022,59.36
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2023,60.24
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2024,60.96
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2025,61.69
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2026,62.53
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2027,63.4
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2028,64.11
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2029,64.88
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2030,65.62
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2031,66.18
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2032,66.73
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2033,67.41
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2034,67.85
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2035,68.27
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2036,68.69
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2037,69.07
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2038,69.54
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2039,69.96
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2040,70.4
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2041,70.971
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2042,71.441
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2043,71.91
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2044,72.379
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2045,72.848
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2046,73.317
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2047,73.787
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2048,74.256
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2049,74.725
REGION1,SEA1D,DEMCOMELCB02,COMELCB02,2050,75.194
REGION1,SEA1D,DEMCOMKER,COMKER,2020,10.676768
REGION1,SEA1D,DEMCOMKER,COMKER,2021,10.909091
REGION1,SEA1D,DEMCOMKER,COMKER,2022,11.111111
REGION1,SEA1D,DEMCOMKER,COMKER,2023,11.282828
REGION1,SEA1D,DEMCOMKER,COMKER,2024,11.444444
REGION1,SEA1D,DEMCOMKER,COMKER,2025,11.59596
REGION1,SEA1D,DEMCOMKER,COMKER,2026,11.767677
REGION1,SEA1D,DEMCOMKER,COMKER,2027,11.949495
REGION1,SEA1D,DEMCOMKER,COMKER,2028,12.151515
REGION1,SEA1D,DEMCOMKER,COMKER,2029,12.353535
REGION1,SEA1D,DEMCOMKER,COMKER,2030,12.535354
REGION1,SEA1D,DEMCOMKER,COMKER,2031,12.69697
REGION1,SEA1D,DEMCOMKER,COMKER,2032,12.858586
REGION1,SEA1D,DEMCOMKER,COMKER,2033,13.0
REGION1,SEA1D,DEMCOMKER,COMKER,2034,13.151515
REGION1,SEA1D,DEMCOMKER,COMKER,2035,13.292929
REGION1,SEA1D,DEMCOMKER,COMKER,2036,13.424242
REGION1,SEA1D,DEMCOMKER,COMKER,2037,13.535354
REGION1,SEA1D,DEMCOMKER,COMKER,2038,13.646465
REGION1,SEA1D,DEMCOMKER,COMKER,2039,13.737374
REGION1,SEA1D,DEMCOMKER,COMKER,2040,13.838384
REGION1,SEA1D,DEMCOMKER,COMKER,2041,14.339394
REGION1,SEA1D,DEMCOMKER,COMKER,2042,14.529293
REGION1,SEA1D,DEMCOMKER,COMKER,2043,14.720202
REGION1,SEA1D,DEMCOMKER,COMKER,2044,14.910101
REGION1,SEA1D,DEMCOMKER,COMKER,2045,15.1
REGION1,SEA1D,DEMCOMKER,COMKER,2046,15.289899
REGION1,SEA1D,DEMCOMKER,COMKER,2047,15.479798
REGION1,SEA1D,DEMCOMKER,COMKER,2048,15.669697
REGION1,SEA1D,DEMCOMKER,COMKER,2049,15.859596
REGION1,SEA1D,DEMCOMKER,COMKER,2050,16.050505
REGION1,SEA1D,DEMCOMNGS,COMNGS,2020,84.89899
REGION1,SEA1D,DEMCOMNGS,COMNGS,2021,84.949495
REGION1,SEA1D,DEMCOMNGS,COMNGS,2022,84.888889
REGION1,SEA1D,DEMCOMNGS,COMNGS,2023,84.959596
REGION1,SEA1D,DEMCOMNGS,COMNGS,2024,85.484848
REGION1,SEA1D,DEMCOMNGS,COMNGS,2025,86.525253
REGION1,SEA1D,DEMCOMNGS,COMNGS,2026,88.050505
REGION1,SEA1D,DEMCOMNGS,COMNGS,2027,89.444444
REGION1,SEA1D,DEMCOMNGS,COMNGS,2028,90.272727
REGION1,SEA1D,DEMCOMNGS,COMNGS,2029,91.333333
REGION1,SEA1D,DEMCOMNGS,COMNGS,2030,92.606061
REGION1,SEA1D,DEMCOMNGS,COMNGS,2031,94.171717
REGION1,SEA1D,DEMCOMNGS,COMNGS,2032,95.222222
REGION1,SEA1D,DEMCOMNGS,COMNGS,2033,95.939394
REGION1,SEA1D,DEMCOMNGS,COMNGS,2034,96.59596
REGION1,SEA1D,DEMCOMNGS,COMNGS,2035,97.313131
REGION1,SEA1D,DEMCOMNGS,COMNGS,2036,97.929293
REGION1,SEA1D,DEMCOMNGS,COMNGS,2037,98.424242
REGION1,SEA1D,DEMCOMNGS,COMNGS,2038,98.919192
REGION1,SEA1D,DEMCOMNGS,COMNGS,2039,99.414141
REGION1,SEA1D,DEMCOMNGS,COMNGS,2040,99.919192
REGION1,SEA1D,DEMCOMNGS,COMNGS,2041,103.26869
REGION1,SEA1D,DEMCOMNGS,COMNGS,2042,104.30505
REGION1,SEA1D,DEMCOMNGS,COMNGS,2043,105.34141
REGION1,SEA1D,DEMCOMNGS,COMNGS,2044,106.37677
REGION1,SEA1D,DEMCOMNGS,COMNGS,2045,107.41313
REGION1,SEA1D,DEMCOMNGS,COMNGS,2046,108.44848
REGION1,SEA1D,DEMCOMNGS,COMNGS,2047,109.48485
REGION1,SEA1D,DEMCOMNGS,COMNGS,2048,110.5202
REGION1,SEA1D,DEMCOMNGS,COMNGS,2049,111.55657
REGION1,SEA1D,DEMCOMNGS,COMNGS,2050,112.59293
REGION1,SEA1D,DEMINDBIO,INDBIO,2020,161.65657
REGION1,SEA1D,DEMINDBIO,INDBIO,2021,162.31313
REGION1,SEA1D,DEMINDBIO,INDBIO,2022,162.74747
REGION1,SEA1D,DEMINDBIO,INDBIO,2023,163.46465
REGION1,SEA1D,DEMINDBIO,INDBIO,2024,164.28283
REGION1,SEA1D,DEMINDBIO,INDBIO,2025,163.77778
REGION1,SEA1D,DEMINDBIO,INDBIO,2026,163.55556
REGION1,SEA1D,DEMINDBIO,INDBIO,2027,163.45455
REGION1,SEA1D,DEMINDBIO,INDBIO,2028,163.31313
REGION1,SEA1D,DEMINDBIO,INDBIO,2029,162.70707
REGION1,SEA1D,DEMINDBIO,INDBIO,2030,161.92929
REGION1,SEA1D,DEMINDBIO,INDBIO,2031,160.92929
REGION1,SEA1D,DEMINDBIO,INDBIO,2032,159.77778
REGION1,SEA1D,DEMINDBIO,INDBIO,2033,158.48485
REGION1,SEA1D,DEMINDBIO,INDBIO,2034,156.9596
REGION1,SEA1D,DEMINDBIO,INDBIO,2035,155.65657
REGION1,SEA1D,DEMINDBIO,INDBIO,2036,154.32323
REGION1,SEA1D,DEMINDBIO,INDBIO,2037,153.0
REGION1,SEA1D,DEMINDBIO,INDBIO,2038,151.72727
REGION1,SEA1D,DEMINDBIO,INDBIO,2039,150.52525
REGION1,SEA1D,DEMINDBIO,INDBIO,2040,149.36364
REGION1,SEA1D,DEMINDBIO,INDBIO,2041,148.86061
REGION1,SEA1D,DEMINDBIO,INDBIO,2042,147.75455
REGION1,SEA1D,DEMINDBIO,INDBIO,2043,146.64747
REGION1,SEA1D,DEMINDBIO,INDBIO,2044,145.5404
REGION1,SEA1D,DEMINDBIO,INDBIO,2045,144.43434
REGION1,SEA1D,DEMINDBIO,INDBIO,2046,143.32727
REGION1,SEA1D,DEMINDBIO,INDBIO,2047,142.22121
REGION1,SEA1D,DEMINDBIO,INDBIO,2048,141.11414
REGION1,SEA1D,DEMINDBIO,INDBIO,2049,140.00808
REGION1,SEA1D,DEMINDBIO,INDBIO,2050,138.90101
REGION1,SEA1D,DEMINDDSL,INDDSL,2020,109.55556
REGION1,SEA1D,DEMINDDSL,INDDSL,2021,109.22222
REGION1,SEA1D,DEMINDDSL,INDDSL,2022,108.46465
REGION1,SEA1D,DEMINDDSL,INDDSL,2023,108.0303
REGION1,SEA1D,DEMINDDSL,INDDSL,2024,108.41414
REGION1,SEA1D,DEMINDDSL,INDDSL,2025,109.24242
REGION1,SEA1D,DEMINDDSL,INDDSL,2026,110.55556
REGION1,SEA1D,DEMINDDSL,INDDSL,2027,111.74747
REGION1,SEA1D,DEMINDDSL,INDDSL,2028,112.39394
REGION1,SEA1D,DEMINDDSL,INDDSL,2029,112.41414
REGION1,SEA1D,DEMINDDSL,INDDSL,2030,112.50505
REGION1,SEA1D,DEMINDDSL,INDDSL,2031,112.77778
REGION1,SEA1D,DEMINDDSL,INDDSL,2032,113.25253
REGION1,SEA1D,DEMINDDSL,INDDSL,2033,113.38384
REGION1,SEA1D,DEMINDDSL,INDDSL,2034,113.44444
REGION1,SEA1D,DEMINDDSL,INDDSL,2035,113.57576
REGION1,SEA1D,DEMINDDSL,INDDSL,2036,113.79798
REGION1,SEA1D,DEMINDDSL,INDDSL,2037,114.16162
REGION1,SEA1D,DEMINDDSL,INDDSL,2038,114.67677
REGION1,SEA1D,DEMINDDSL,INDDSL,2039,115.34343
REGION1,SEA1D,DEMINDDSL,INDDSL,2040,116.13131
REGION1,SEA1D,DEMINDDSL,INDDSL,2041,115.76364
REGION1,SEA1D,DEMINDDSL,INDDSL,2042,116.06566
REGION1,SEA1D,DEMINDDSL,INDDSL,2043,116.36869
REGION1,SEA1D,DEMINDDSL,INDDSL,2044,116.67071
REGION1,SEA1D,DEMINDDSL,INDDSL,2045,116.97273
REGION1,SEA1D,DEMINDDSL,INDDSL,2046,117.27576
REGION1,SEA1D,DEMINDDSL,INDDSL,2047,117.57778
REGION1,SEA1D,DEMINDDSL,INDDSL,2048,117.88081
REGION1,SEA1D,DEMINDDSL,INDDSL,2049,118.18283
REGION1,SEA1D,DEMINDDSL,INDDSL,2050,118.48485
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2020,101.14
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2021,101.4
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2022,101.77
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2023,102.35
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2024,104.08
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2025,106.19
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2026,109.61
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2027,109.57
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2028,109.11
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2029,108.5
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2030,109.62
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2031,111.38
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2032,112.96
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2033,112.41
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2034,111.31
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2035,110.38
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2036,109.55
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2037,108.83
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2038,108.34
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2039,107.86
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2040,107.38
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2041,107.38
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2042,106.943
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2043,106.507
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2044,106.07
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2045,105.633
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2046,105.196
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2047,104.759
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2048,104.322
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2049,103.885
REGION1,SEA1D,DEMINDELCB02,INDELCB02,2050,103.448
REGION1,SEA1D,DEMINDNGS,INDNGS,2020,227.13131
REGION1,SEA1D,DEMINDNGS,INDNGS,2021,221.53535
REGION1,SEA1D,DEMINDNGS,INDNGS,2022,216.08081
REGION1,SEA1D,DEMINDNGS,INDNGS,2023,213.76768
REGION1,SEA1D,DEMINDNGS,INDNGS,2024,223.57576
REGION1,SEA1D,DEMINDNGS,INDNGS,2025,245.28283
REGION1,SEA1D,DEMINDNGS,INDNGS,2026,277.90909
REGION1,SEA1D,DEMINDNGS,INDNGS,2027,286.0303
REGION1,SEA1D,DEMINDNGS,INDNGS,2028,287.48485
REGION1,SEA1D,DEMINDNGS,INDNGS,2029,289.45455
REGION1,SEA1D,DEMINDNGS,INDNGS,2030,307.77778
REGION1,SEA1D,DEMINDNGS,INDNGS,2031,333.79798
REGION1,SEA1D,DEMINDNGS,INDNGS,2032,350.0303
REGION1,SEA1D,DEMINDNGS,INDNGS,2033,348.81818
REGION1,SEA1D,DEMINDNGS,INDNGS,2034,347.92929
REGION1,SEA1D,DEMINDNGS,INDNGS,2035,348.09091
REGION1,SEA1D,DEMINDNGS,INDNGS,2036,348.07071
REGION1,SEA1D,DEMINDNGS,INDNGS,2037,347.71717
REGION1,SEA1D,DEMINDNGS,INDNGS,2038,347.70707
REGION1,SEA1D,DEMINDNGS,INDNGS,2039,347.9697
REGION1,SEA1D,DEMINDNGS,INDNGS,2040,348.30303
REGION1,SEA1D,DEMINDNGS,INDNGS,2041,371.97475
REGION1,SEA1D,DEMINDNGS,INDNGS,2042,377.49596
REGION1,SEA1D,DEMINDNGS,INDNGS,2043,383.01717
REGION1,SEA1D,DEMINDNGS,INDNGS,2044,388.53838
REGION1,SEA1D,DEMINDNGS,INDNGS,2045,394.0596
REGION1,SEA1D,DEMINDNGS,INDNGS,2046,399.58081
REGION1,SEA1D,DEMINDNGS,INDNGS,2047,405.10202
REGION1,SEA1D,DEMINDNGS,INDNGS,2048,410.62323
REGION1,SEA1D,DEMINDNGS,INDNGS,2049,416.14444
REGION1,SEA1D,DEMINDNGS,INDNGS,2050,421.66566
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2020,0.85858586
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2021,0.86868687
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2022,0.86868687
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2023,0.87878788
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2024,0.88888889
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2025,0.8989899
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2026,0.90909091
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2027,0.91919192
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2028,0.92929293
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2029,0.93939394
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2030,0.94949495
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2031,0.95959596
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2032,0.96969697
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2033,0.98989899
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2034,1.0
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2035,1.010101
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2036,1.020202
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2037,1.030303
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2038,1.040404
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2039,1.0505051
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2040,1.0606061
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2041,1.0707071
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2042,1.0909091
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2043,1.1010101
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2044,1.1111111
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2045,1.1212121
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2046,1.1313131
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2047,1.1515152
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2048,1.1616162
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2049,1.1717172
REGION1,SEA1D,DEMPUBSURBC1,PUBWATBC1,2050,1.1818182
REGION1,SEA1D,DEMPWRBIO,PWRBIO,2024,12.883496
REGION1,SEA1D,DEMPWRGEO,PWRGEO,2021,-1.0856397e-07
REGION1,SEA1D,DEMPWRGEO,PWRGEO,2022,-9.7569263e-07
REGION1,SEA1D,DEMPWRGEO,PWRGEO,2023,-1.5467272e-08
REGION1,SEA1D,DEMPWRGEO,PWRGEO,2024,-3.3129256e-07
REGION1,SEA1D,DEMPWRGEO,PWRGEO,2029,9.464303e-06
REGION1,SEA1D,DEMPWRGEO,PWRGEO,2033,-2.1661273e-05
REGION1,SEA1D,DEMPWRGEO,PWRGEO,2037,1.0005017e-05
REGION1,SEA1D,DEMPWRGEO,PWRGEO,2045,-7.3267333e-06
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2020,217.18185
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2021,262.16
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2022,230.82847
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2023,242.83137
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2024,271.94746
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2025,233.05013
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2026,241.67611
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2027,240.497
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2028,287.02692
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2029,227.25908
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2030,235.5109
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2031,262.25449
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2032,285.66618
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2033,286.33968
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2034,271.61451
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2035,274.00452
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2036,226.55785
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2037,277.79059
REGION1,SEA1D,DEMPWRHYD,PWRHYD,2038,272.0599
