REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C03,52,2039,-8.0
REGION1,LNDAGRBC1C03,52,2040,-8.0
REGION1,LNDAGRBC1C03,52,2041,-8.0
REGION1,LNDAGRBC1C03,52,2042,-8.0
REGION1,LNDAGRBC1C03,52,2043,-8.0
REGION1,LNDAGRBC1C03,52,2044,-8.0
REGION1,LNDAGRBC1C03,52,2045,-8.0
REGION1,LNDAGRBC1C03,52,2046,-8.0
REGION1,LNDAGRBC1C03,52,2047,-8.0
REGION1,LNDAGRBC1C03,52,2048,-8.0
REGION1,LNDAGRBC1C03,52,2049,-8.0
REGION1,LNDAGRBC1C03,52,2050,-8.0
REGION1,LNDAGRBC1C04,52,2021,-2.0
REGION1,LNDAGRBC1C04,52,2022,-2.0
REGION1,LNDAGRBC1C04,52,2023,-3.0
REGION1,LNDAGRBC1C04,52,2024,-4.0
REGION1,LNDAGRBC1C04,52,2025,-4.0
REGION1,LNDAGRBC1C04,52,2026,-5.0
REGION1,LNDAGRBC1C04,52,2027,-6.0
REGION1,LNDAGRBC1C04,52,2028,-7.0
REGION1,LNDAGRBC1C04,52,2029,-7.0
REGION1,LNDAGRBC1C04,52,2030,-8.0
REGION1,LNDAGRBC1C04,52,2031,-8.0
REGION1,LNDAGRBC1C04,52,2032,-8.0
REGION1,LNDAGRBC1C04,52,2033,-8.0
REGION1,LNDAGRBC1C04,52,2034,-8.0
REGION1,LNDAGRBC1C04,52,2035,-8.0
REGION1,LNDAGRBC1C04,52,2036,-8.0
REGION1,LNDAGRBC1C04,52,2037,-8.0
REGION1,LNDAGRBC1C04,52,2038,-8.0
REGION1,LNDAGRBC1C04,52,2039,-8.0
REGION1,LNDAGRBC1C04,52,2040,-8.0
REGION1,LNDAGRBC1C04,52,2041,-8.0
REGION1,LNDAGRBC1C04,52,2042,-8.0
REGION1,LNDAGRBC1C04,52,2043,-8.0
REGION1,LNDAGRBC1C04,52,2044,-8.0
REGION1,LNDAGRBC1C04,52,2045,-8.0
REGION1,LNDAGRBC1C04,52,2046,-8.0
REGION1,LNDAGRBC1C04,52,2047,-8.0
REGION1,LNDAGRBC1C04,52,2048,-8.0
REGION1,LNDAGRBC1C04,52,2049,-8.0
REGION1,LNDAGRBC1C04,52,2050,-8.0
REGION1,LNDAGRBC1C05,52,2021,-2.0
REGION1,LNDAGRBC1C05,52,2022,-2.0
REGION1,LNDAGRBC1C05,52,2023,-3.0
REGION1,LNDAGRBC1C05,52,2024,-4.0
REGION1,LNDAGRBC1C05,52,2025,-4.0
REGION1,LNDAGRBC1C05,52,2026,-5.0
REGION1,LNDAGRBC1C05,52,2027,-6.0
REGION1,LNDAGRBC1C05,52,2028,-7.0
REGION1,LNDAGRBC1C05,52,2029,-7.0
REGION1,LNDAGRBC1C05,52,2030,-8.0
REGION1,LNDAGRBC1C05,52,2031,-8.0
REGION1,LNDAGRBC1C05,52,2032,-8.0
REGION1,LNDAGRBC1C05,52,2033,-8.0
REGION1,LNDAGRBC1C05,52,2034,-8.0
REGION1,LNDAGRBC1C05,52,2035,-8.0
REGION1,LNDAGRBC1C05,52,2036,-8.0
REGION1,LNDAGRBC1C05,52,2037,-8.0
REGION1,LNDAGRBC1C05,52,2038,-8.0
REGION1,LNDAGRBC1C05,52,2039,-8.0
REGION1,LNDAGRBC1C05,52,2040,-8.0
REGION1,LNDAGRBC1C05,52,2041,-8.0
REGION1,LNDAGRBC1C05,52,2042,-8.0
REGION1,LNDAGRBC1C05,52,2043,-8.0
REGION1,LNDAGRBC1C05,52,2044,-8.0
REGION1,LNDAGRBC1C05,52,2045,-8.0
REGION1,LNDAGRBC1C05,52,2046,-8.0
REGION1,LNDAGRBC1C05,52,2047,-8.0
REGION1,LNDAGRBC1C05,52,2048,-8.0
REGION1,LNDAGRBC1C05,52,2049,-8.0
REGION1,LNDAGRBC1C05,52,2050,-8.0
REGION1,LNDAGRBC1C06,52,2021,-2.0
REGION1,LNDAGRBC1C06,52,2022,-2.0
REGION1,LNDAGRBC1C06,52,2023,-3.0
REGION1,LNDAGRBC1C06,52,2024,-4.0
REGION1,LNDAGRBC1C06,52,2025,-4.0
REGION1,LNDAGRBC1C06,52,2026,-5.0
REGION1,LNDAGRBC1C06,52,2027,-6.0
REGION1,LNDAGRBC1C06,52,2028,-7.0
REGION1,LNDAGRBC1C06,52,2029,-7.0
REGION1,LNDAGRBC1C06,52,2030,-8.0
REGION1,LNDAGRBC1C06,52,2031,-8.0
REGION1,LNDAGRBC1C06,52,2032,-8.0
REGION1,LNDAGRBC1C06,52,2033,-8.0
REGION1,LNDAGRBC1C06,52,2034,-8.0
REGION1,LNDAGRBC1C06,52,2035,-8.0
REGION1,LNDAGRBC1C06,52,2036,-8.0
REGION1,LNDAGRBC1C06,52,2037,-8.0
REGION1,LNDAGRBC1C06,52,2038,-8.0
REGION1,LNDAGRBC1C06,52,2039,-8.0
REGION1,LNDAGRBC1C06,52,2040,-8.0
REGION1,LNDAGRBC1C06,52,2041,-8.0
REGION1,LNDAGRBC1C06,52,2042,-8.0
REGION1,LNDAGRBC1C06,52,2043,-8.0
REGION1,LNDAGRBC1C06,52,2044,-8.0
REGION1,LNDAGRBC1C06,52,2045,-8.0
REGION1,LNDAGRBC1C06,52,2046,-8.0
REGION1,LNDAGRBC1C06,52,2047,-8.0
REGION1,LNDAGRBC1C06,52,2048,-8.0
REGION1,LNDAGRBC1C06,52,2049,-8.0
REGION1,LNDAGRBC1C06,52,2050,-8.0
REGION1,LNDAGRBC1C07,52,2021,-2.0
REGION1,LNDAGRBC1C07,52,2022,-2.0
REGION1,LNDAGRBC1C07,52,2023,-3.0
REGION1,LNDAGRBC1C07,52,2024,-4.0
REGION1,LNDAGRBC1C07,52,2025,-4.0
REGION1,LNDAGRBC1C07,52,2026,-5.0
REGION1,LNDAGRBC1C07,52,2027,-6.0
REGION1,LNDAGRBC1C07,52,2028,-7.0
REGION1,LNDAGRBC1C07,52,2029,-7.0
REGION1,LNDAGRBC1C07,52,2030,-8.0
REGION1,LNDAGRBC1C07,52,2031,-8.0
REGION1,LNDAGRBC1C07,52,2032,-8.0
REGION1,LNDAGRBC1C07,52,2033,-8.0
REGION1,LNDAGRBC1C07,52,2034,-8.0
REGION1,LNDAGRBC1C07,52,2035,-8.0
REGION1,LNDAGRBC1C07,52,2036,-8.0
REGION1,LNDAGRBC1C07,52,2037,-8.0
REGION1,LNDAGRBC1C07,52,2038,-8.0
REGION1,LNDAGRBC1C07,52,2039,-8.0
REGION1,LNDAGRBC1C07,52,2040,-8.0
REGION1,LNDAGRBC1C07,52,2041,-8.0
REGION1,LNDAGRBC1C07,52,2042,-8.0
REGION1,LNDAGRBC1C07,52,2043,-8.0
REGION1,LNDAGRBC1C07,52,2044,-8.0
REGION1,LNDAGRBC1C07,52,2045,-8.0
REGION1,LNDAGRBC1C07,52,2046,-8.0
REGION1,LNDAGRBC1C07,52,2047,-8.0
REGION1,LNDAGRBC1C07,52,2048,-8.0
REGION1,LNDAGRBC1C07,52,2049,-8.0
REGION1,LNDAGRBC1C07,52,2050,-8.0
REGION1,MINCRU,1,2021,70.0
REGION1,MINCRU,1,2022,70.0
REGION1,MINCRU,1,2023,70.0
REGION1,MINCRU,1,2024,70.0
REGION1,MINCRU,1,2025,70.0
REGION1,MINCRU,1,2026,70.0
REGION1,MINCRU,1,2027,70.0
REGION1,MINCRU,1,2028,70.0
REGION1,MINCRU,1,2029,70.0
REGION1,MINCRU,1,2030,70.0
REGION1,MINCRU,1,2031,70.0
REGION1,MINCRU,1,2032,70.0
REGION1,MINCRU,1,2033,70.0
REGION1,MINCRU,1,2034,70.0
REGION1,MINCRU,1,2035,70.0
REGION1,MINCRU,1,2036,70.0
REGION1,MINCRU,1,2037,70.0
REGION1,MINCRU,1,2038,70.0
REGION1,MINCRU,1,2039,70.0
REGION1,MINCRU,1,2040,70.0
REGION1,MINCRU,1,2041,70.0
REGION1,MINCRU,1,2042,70.0
REGION1,MINCRU,1,2043,70.0
REGION1,MINCRU,1,2044,70.0
REGION1,MINCRU,1,2045,70.0
REGION1,MINCRU,1,2046,70.0
REGION1,MINCRU,1,2047,70.0
REGION1,MINCRU,1,2048,70.0
REGION1,MINCRU,1,2049,70.0
REGION1,MINCRU,1,2050,70.0
REGION1,MINNGS,1,2021,3.6
REGION1,MINNGS,1,2022,3.6
REGION1,MINNGS,1,2023,3.6
REGION1,MINNGS,1,2024,3.6
REGION1,MINNGS,1,2025,3.6
REGION1,MINNGS,1,2026,3.6
REGION1,MINNGS,1,2027,3.6
REGION1,MINNGS,1,2028,3.6
REGION1,MINNGS,1,2029,3.6
REGION1,MINNGS,1,2030,3.6
REGION1,MINNGS,1,2031,3.6325
REGION1,MINNGS,1,2032,3.665
REGION1,MINNGS,1,2033,3.6975
REGION1,MINNGS,1,2034,3.73
REGION1,MINNGS,1,2035,3.7625
REGION1,MINNGS,1,2036,3.795
REGION1,MINNGS,1,2037,3.8275
REGION1,MINNGS,1,2038,3.86
REGION1,MINNGS,1,2039,3.8925
REGION1,MINNGS,1,2040,3.925
REGION1,MINNGS,1,2041,3.9575
REGION1,MINNGS,1,2042,3.99
REGION1,MINNGS,1,2043,4.0225
REGION1,MINNGS,1,2044,4.055
REGION1,MINNGS,1,2045,4.0875
REGION1,MINNGS,1,2046,4.12
REGION1,MINNGS,1,2047,4.1525
REGION1,MINNGS,1,2048,4.185
REGION1,MINNGS,1,2049,4.2175
REGION1,MINNGS,1,2050,4.25
REGION1,MINURN,1,2021,1.6
REGION1,MINURN,1,2022,1.6
REGION1,MINURN,1,2023,1.6
REGION1,MINURN,1,2024,1.6
REGION1,MINURN,1,2025,1.6
REGION1,MINURN,1,2026,1.6
REGION1,MINURN,1,2027,1.6
REGION1,MINURN,1,2028,1.6
REGION1,MINURN,1,2029,1.6
REGION1,MINURN,1,2030,1.6
REGION1,MINURN,1,2031,1.6
REGION1,MINURN,1,2032,1.6
REGION1,MINURN,1,2033,1.6
REGION1,MINURN,1,2034,1.6
REGION1,MINURN,1,2035,1.6
REGION1,MINURN,1,2036,1.6
REGION1,MINURN,1,2037,1.6
REGION1,MINURN,1,2038,1.6
REGION1,MINURN,1,2039,1.6
REGION1,MINURN,1,2040,1.6
REGION1,MINURN,1,2041,1.6
REGION1,MINURN,1,2042,1.6
REGION1,MINURN,1,2043,1.6
REGION1,MINURN,1,2044,1.6
REGION1,MINURN,1,2045,1.6
REGION1,MINURN,1,2046,1.6
REGION1,MINURN,1,2047,1.6
REGION1,MINURN,1,2048,1.6
REGION1,MINURN,1,2049,1.6
REGION1,MINURN,1,2050,1.6
REGION1,PWRBIOB01,1,2021,4.83
REGION1,PWRBIOB01,1,2022,4.83
REGION1,PWRBIOB01,1,2023,4.83
REGION1,PWRBIOB01,1,2024,4.83
REGION1,PWRBIOB01,1,2025,4.83
REGION1,PWRBIOB01,1,2026,4.83
REGION1,PWRBIOB01,1,2027,4.83
REGION1,PWRBIOB01,1,2028,4.83
REGION1,PWRBIOB01,1,2029,4.83
REGION1,PWRBIOB01,1,2030,4.83
REGION1,PWRBIOB01,1,2031,4.83
REGION1,PWRBIOB01,1,2032,4.83
REGION1,PWRBIOB01,1,2033,4.83
REGION1,PWRBIOB01,1,2034,4.83
REGION1,PWRBIOB01,1,2035,4.83
REGION1,PWRBIOB01,1,2036,4.83
REGION1,PWRBIOB01,1,2037,4.83
REGION1,PWRBIOB01,1,2038,4.83
REGION1,PWRBIOB01,1,2039,4.83
REGION1,PWRBIOB01,1,2040,4.83
REGION1,PWRBIOB01,1,2041,4.83
REGION1,PWRBIOB01,1,2042,4.83
REGION1,PWRBIOB01,1,2043,4.83
REGION1,PWRBIOB01,1,2044,4.83
REGION1,PWRBIOB01,1,2045,4.83
REGION1,PWRBIOB01,1,2046,4.83
REGION1,PWRBIOB01,1,2047,4.83
REGION1,PWRBIOB01,1,2048,4.83
REGION1,PWRBIOB01,1,2049,4.83
REGION1,PWRBIOB01,1,2050,4.83
REGION1,PWRBIOB02,1,2021,4.83
REGION1,PWRBIOB02,1,2022,4.83
REGION1,PWRBIOB02,1,2023,4.83
REGION1,PWRBIOB02,1,2024,4.83
REGION1,PWRBIOB02,1,2025,4.83
REGION1,PWRBIOB02,1,2026,4.83
REGION1,PWRBIOB02,1,2027,4.83
REGION1,PWRBIOB02,1,2028,4.83
REGION1,PWRBIOB02,1,2029,4.83
REGION1,PWRBIOB02,1,2030,4.83
REGION1,PWRBIOB02,1,2031,4.83
REGION1,PWRBIOB02,1,2032,4.83
REGION1,PWRBIOB02,1,2033,4.83
REGION1,PWRBIOB02,1,2034,4.83
REGION1,PWRBIOB02,1,2035,4.83
REGION1,PWRBIOB02,1,2036,4.83
REGION1,PWRBIOB02,1,2037,4.83
REGION1,PWRBIOB02,1,2038,4.83
REGION1,PWRBIOB02,1,2039,4.83
REGION1,PWRBIOB02,1,2040,4.83
REGION1,PWRBIOB02,1,2041,4.83
REGION1,PWRBIOB02,1,2042,4.83
REGION1,PWRBIOB02,1,2043,4.83
REGION1,PWRBIOB02,1,2044,4.83
REGION1,PWRBIOB02,1,2045,4.83
REGION1,PWRBIOB02,1,2046,4.83
REGION1,PWRBIOB02,1,2047,4.83
REGION1,PWRBIOB02,1,2048,4.83
REGION1,PWRBIOB02,1,2049,4.83
REGION1,PWRBIOB02,1,2050,4.83
REGION1,PWRNGSB01,1,2021,4.96
REGION1,PWRNGSB01,1,2022,4.96
REGION1,PWRNGSB01,1,2023,4.96
REGION1,PWRNGSB01,1,2024,4.96
REGION1,PWRNGSB01,1,2025,4.96
REGION1,PWRNGSB01,1,2026,4.96
REGION1,PWRNGSB01,1,2027,4.96
REGION1,PWRNGSB01,1,2028,4.96
REGION1,PWRNGSB01,1,2029,4.96
REGION1,PWRNGSB01,1,2030,4.96
REGION1,PWRNGSB01,1,2031,4.96
REGION1,PWRNGSB01,1,2032,4.96
REGION1,PWRNGSB01,1,2033,4.96
REGION1,PWRNGSB01,1,2034,4.96
REGION1,PWRNGSB01,1,2035,4.96
REGION1,PWRNGSB01,1,2036,4.96
REGION1,PWRNGSB01,1,2037,4.96
REGION1,PWRNGSB01,1,2038,4.96
REGION1,PWRNGSB01,1,2039,4.96
REGION1,PWRNGSB01,1,2040,4.96
REGION1,PWRNGSB01,1,2041,4.96
REGION1,PWRNGSB01,1,2042,4.96
REGION1,PWRNGSB01,1,2043,4.96
REGION1,PWRNGSB01,1,2044,4.96
REGION1,PWRNGSB01,1,2045,4.96
REGION1,PWRNGSB01,1,2046,4.96
REGION1,PWRNGSB01,1,2047,4.96
REGION1,PWRNGSB01,1,2048,4.96
REGION1,PWRNGSB01,1,2049,4.96
REGION1,PWRNGSB01,1,2050,4.96
REGION1,PWRURNB01,1,2021,2.37
REGION1,PWRURNB01,1,2022,2.37
REGION1,PWRURNB01,1,2023,2.37
REGION1,PWRURNB01,1,2024,2.37
REGION1,PWRURNB01,1,2025,2.37
REGION1,PWRURNB01,1,2026,2.37
REGION1,PWRURNB01,1,2027,2.37
REGION1,PWRURNB01,1,2028,2.37
REGION1,PWRURNB01,1,2029,2.37
REGION1,PWRURNB01,1,2030,2.37
REGION1,PWRURNB01,1,2031,2.37
REGION1,PWRURNB01,1,2032,2.37
REGION1,PWRURNB01,1,2033,2.37
REGION1,PWRURNB01,1,2034,2.37
REGION1,PWRURNB01,1,2035,2.37
REGION1,PWRURNB01,1,2036,2.37
REGION1,PWRURNB01,1,2037,2.37
REGION1,PWRURNB01,1,2038,2.37
REGION1,PWRURNB01,1,2039,2.37
REGION1,PWRURNB01,1,2040,2.37
REGION1,PWRURNB01,1,2041,2.37
REGION1,PWRURNB01,1,2042,2.37
REGION1,PWRURNB01,1,2043,2.37
REGION1,PWRURNB01,1,2044,2.37
REGION1,PWRURNB01,1,2045,2.37
REGION1,PWRURNB01,1,2046,2.37
REGION1,PWRURNB01,1,2047,2.37
REGION1,PWRURNB01,1,2048,2.37
REGION1,PWRURNB01,1,2049,2.37
REGION1,PWRURNB01,1,2050,2.37
REGION1,PWRNGSB02,1,2021,4.96
REGION1,PWRNGSB02,1,2022,4.96
REGION1,PWRNGSB02,1,2023,4.96
REGION1,PWRNGSB02,1,2024,4.96
REGION1,PWRNGSB02,1,2025,4.96
REGION1,PWRNGSB02,1,2026,4.96
REGION1,PWRNGSB02,1,2027,4.96
REGION1,PWRNGSB02,1,2028,4.96
REGION1,PWRNGSB02,1,2029,4.96
REGION1,PWRNGSB02,1,2030,4.96
REGION1,PWRNGSB02,1,2031,4.96
REGION1,PWRNGSB02,1,2032,4.96
REGION1,PWRNGSB02,1,2033,4.96
REGION1,PWRNGSB02,1,2034,4.96
REGION1,PWRNGSB02,1,2035,4.96
REGION1,PWRNGSB02,1,2036,4.96
REGION1,PWRNGSB02,1,2037,4.96
REGION1,PWRNGSB02,1,2038,4.96
REGION1,PWRNGSB02,1,2039,4.96
REGION1,PWRNGSB02,1,2040,4.96
REGION1,PWRNGSB02,1,2041,4.96
REGION1,PWRNGSB02,1,2042,4.96
REGION1,PWRNGSB02,1,2043,4.96
REGION1,PWRNGSB02,1,2044,4.96
REGION1,PWRNGSB02,1,2045,4.96
REGION1,PWRNGSB02,1,2046,4.96
REGION1,PWRNGSB02,1,2047,4.96
REGION1,PWRNGSB02,1,2048,4.96
REGION1,PWRNGSB02,1,2049,4.96
REGION1,PWRNGSB02,1,2050,4.96
